code:class:.claude/skills/ui-ux-pro-max/scripts/core.py#BM25	has_method	code:func:.claude/skills/ui-ux-pro-max/scripts/core.py#BM25.__init__
code:class:.claude/skills/ui-ux-pro-max/scripts/core.py#BM25	has_method	code:func:.claude/skills/ui-ux-pro-max/scripts/core.py#BM25.fit
code:class:.claude/skills/ui-ux-pro-max/scripts/core.py#BM25	has_method	code:func:.claude/skills/ui-ux-pro-max/scripts/core.py#BM25.score
code:class:.claude/skills/ui-ux-pro-max/scripts/core.py#BM25	has_method	code:func:.claude/skills/ui-ux-pro-max/scripts/core.py#BM25.tokenize
code:class:.claude/skills/ui-ux-pro-max/scripts/core.py#BM25	has_method	code:func:.claude/skills/ui-ux-pro-max/scripts/core.py#BM25.vocabulary
code:class:.claude/skills/ui-ux-pro-max/scripts/design_system.py#DesignSystemGenerator	has_method	code:func:.claude/skills/ui-ux-pro-max/scripts/design_system.py#DesignSystemGenerator.__init__
code:class:.claude/skills/ui-ux-pro-max/scripts/design_system.py#DesignSystemGenerator	has_method	code:func:.claude/skills/ui-ux-pro-max/scripts/design_system.py#DesignSystemGenerator._apply_reasoning
code:class:.claude/skills/ui-ux-pro-max/scripts/design_system.py#DesignSystemGenerator	has_method	code:func:.claude/skills/ui-ux-pro-max/scripts/design_system.py#DesignSystemGenerator._extract_results
code:class:.claude/skills/ui-ux-pro-max/scripts/design_system.py#DesignSystemGenerator	has_method	code:func:.claude/skills/ui-ux-pro-max/scripts/design_system.py#DesignSystemGenerator._find_reasoning_rule
code:class:.claude/skills/ui-ux-pro-max/scripts/design_system.py#DesignSystemGenerator	has_method	code:func:.claude/skills/ui-ux-pro-max/scripts/design_system.py#DesignSystemGenerator._load_reasoning
code:class:.claude/skills/ui-ux-pro-max/scripts/design_system.py#DesignSystemGenerator	has_method	code:func:.claude/skills/ui-ux-pro-max/scripts/design_system.py#DesignSystemGenerator._multi_domain_search
code:class:.claude/skills/ui-ux-pro-max/scripts/design_system.py#DesignSystemGenerator	has_method	code:func:.claude/skills/ui-ux-pro-max/scripts/design_system.py#DesignSystemGenerator._select_best_match
code:class:.claude/skills/ui-ux-pro-max/scripts/design_system.py#DesignSystemGenerator	has_method	code:func:.claude/skills/ui-ux-pro-max/scripts/design_system.py#DesignSystemGenerator.generate
code:class:.claude/skills/ui-ux-pro-max/scripts/tests/test_core.py#TestDomainDetection	has_method	code:func:.claude/skills/ui-ux-pro-max/scripts/tests/test_core.py#TestDomainDetection.test_accessibility_keywords_route_to_ux
code:class:.claude/skills/ui-ux-pro-max/scripts/tests/test_core.py#TestDomainDetection	has_method	code:func:.claude/skills/ui-ux-pro-max/scripts/tests/test_core.py#TestDomainDetection.test_ambiguous_query_returns_runner_up
code:class:.claude/skills/ui-ux-pro-max/scripts/tests/test_core.py#TestDomainDetection	has_method	code:func:.claude/skills/ui-ux-pro-max/scripts/tests/test_core.py#TestDomainDetection.test_empty_query_falls_back_to_style
